id,source,type,name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-ofac.d4b95e250bf0ba9057d1c3736e32bea514e3b9ff,us-ofac,individual,Nam Ung KIM,Nam Ung,,,,KIM,,DPRK3,Ilsim International Bank representative,(Linked To: ILSIM INTERNATIONAL BANK),,,,2018-04-06,2018-04-17T16:20:38.437610
us-ofac.d30bc10e7e465a3b71b22ac42638c289fd97b679,us-ofac,individual,Chun Yong CHOE,Chun Yong,,,,CHOE,,DPRK3,Ilsim International Bank representative,(Linked To: ILSIM INTERNATIONAL BANK),,,,2018-04-06,2018-04-17T16:20:38.445140
us-ofac.695196c162a6a3ced5b97cd69b3b13200d5ef41c,us-ofac,individual,Tong-ho KIM,Tong-ho,,,,KIM,,DPRK3,Tanchon Commercial Bank representative,,,,,2018-04-06,2018-04-17T16:20:38.455969
us-ofac.0b91e2d371e767c2ec371f5a699227b46a413b59,us-ofac,individual,Jang Su HAN,Jang Su,,,,HAN,,NPWMD,Foreign Trade Bank chief representative,,,,,2018-04-06,2018-04-17T16:20:38.466467
us-ofac.6e45a979eeea083f5a2017398d0cac09e6583b55,us-ofac,individual,Abu Anas AL-GHANDOUR,Abu Anas,,,,AL-GHANDOUR,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:38.475184
us-ofac.ecf068a9ad6706776170bf15a0e47f057045512a,us-ofac,individual,Hamma HAMANI,Hamma,,,,HAMANI,,LIBYA3; SDGT,,(Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT),,,,2018-04-06,2018-04-17T16:20:38.484917
us-ofac.90f152821af4c37efbcb222ccee16be3f9084b85,us-ofac,individual,Tarek SAKR,Tarek,,,,SAKR,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:38.494524
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,us-ofac,individual,Farah Mohamed SHIRDON,Farah Mohamed,,,,SHIRDON,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:38.504218
us-ofac.bb79b1dc8408cdda19fdc3e0b67eadb87f6fa25b,us-ofac,entity,TEHRAN PRISONS ORGANIZATION,,,,,TEHRAN PRISONS ORGANIZATION,,IRAN-HR,,,,,,2018-04-06,2018-04-17T16:20:38.512652
us-ofac.4f25a3a1f138288cd33e9637ff3e8e3fbfb96c2f,us-ofac,individual,Sohrab SOLEIMANI,Sohrab,,,,SOLEIMANI,,IRAN-HR,Supervisor of the Office of the Deputy for Security and Law Enforcement of the State Prisons Organization; former Director General of the Tehran Prisons Organization,,,,,2018-04-06,2018-04-17T16:20:38.520269
us-ofac.e540813c7266624f63ff324b886eb413e0f6c7d5,us-ofac,individual,Jose Maria RUELAS AVILA,Jose Maria,,,,RUELAS AVILA,,SDNTK,,(Linked To: RUELAS TORRES DRUG TRAFFICKING ORGANIZATION),,,,2018-04-06,2018-04-17T16:20:38.528198
us-ofac.c85772ac37fa3d9864464b6c03c21c062ac0f7f8,us-ofac,entity,"OPERADORA DE REPOSTERIAS Y RESTAURANTES, S.A. DE C.V.",,,,,"OPERADORA DE REPOSTERIAS Y RESTAURANTES, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:38.536344
us-ofac.facc33e7e6abd4bdbdc7cc89b175ea63ebf4c0c7,us-ofac,individual,Mubarak Mohammed A ALOTAIBI,Mubarak Mohammed A,,,,ALOTAIBI,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:38.543847
us-ofac.d07cbee513335866901351b0b26de5e7931f7ad3,us-ofac,individual,Ahmad HAMDAN,Ahmad,,,,HAMDAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.552882
us-ofac.ed38af4875b24a3c0cfa4543e24cbc8d4950bf93,us-ofac,individual,Ghassan SAFTALI,Ghassan,,,,SAFTALI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.560859
us-ofac.8f2b9a0561e0c295ac89391c71d7b6dbca20d82b,us-ofac,individual,Haytham Ahmad AL-HURANI,Haytham Ahmad,,,,AL-HURANI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.567478
us-ofac.27e440dbf914d23ebe1dff24f20030123421918e,us-ofac,individual,Ahmad 'ALI,Ahmad,,,,'ALI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.575526
us-ofac.ea5088286664cfc4f7cf3a107ac4297a4b12aab7,us-ofac,individual,Muhammad AL-IBRAHIM,Muhammad,,,,AL-IBRAHIM,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.583029
us-ofac.a153f4602733c4e38a63c0a9de707754cb2ad306,us-ofac,individual,Bilal HASAN,Bilal,,,,HASAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.590272
us-ofac.3d6843daec15c6378396fc77009cbf986f554a0e,us-ofac,individual,Ali DARWISH,Ali,,,,DARWISH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.600682
us-ofac.10a884eef10fe0aad65129e6d4082778264a0817,us-ofac,individual,Siwumar MUHANNA,Siwumar,,,,MUHANNA,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.608403
us-ofac.ded5f6eddf0b4e96ca9f148bf8ae56c72cf4c6dc,us-ofac,individual,Badr RASHID,Badr,,,,RASHID,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.616921
us-ofac.bc49fc4858aeb999735ea7ecda2e5a1d4ec34af5,us-ofac,individual,Ayham ISMA'IL,Ayham,,,,ISMA'IL,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.625354
us-ofac.5344d96dbba5fdd71f594ac393407a8e97df6e62,us-ofac,individual,Mazin 'ALYA,Mazin,,,,'ALYA,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.632660
us-ofac.30c609ceb5e54efb80cac112c50a3b7f42e6ff32,us-ofac,individual,Muhammad Samir AL-FAQIR,Muhammad Samir,,,,AL-FAQIR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.640832
us-ofac.695ada02f058625e39eac2541912e02d3c66bffc,us-ofac,individual,Iman AL-TAWWAKHI,Iman,,,,AL-TAWWAKHI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.648390
us-ofac.9e22d4f387dd6a99a8dc513fb07f3f7e95cf3ddb,us-ofac,individual,Ridwan 'Ali AL-JIBAWI,Ridwan 'Ali,,,,AL-JIBAWI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.655917
us-ofac.863f02e4bad1f8b5383d552e84936a4c8ef18579,us-ofac,individual,Samar Shakir JAWISH,Samar Shakir,,,,JAWISH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.665518
us-ofac.04a4458134115d27f19919df3b582ae14e9ba02a,us-ofac,individual,Hiyam JIRJIS,Hiyam,,,,JIRJIS,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.673402
us-ofac.59b9048b11b0faa14ee4ec7af27f8b41111bc13b,us-ofac,individual,Salma AL-JABI,Salma,,,,AL-JABI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.681232
us-ofac.620fa42ae5461ef1c91553b1994ac3b1f660dd0b,us-ofac,individual,Rim Nadir AL-TAQI,Rim Nadir,,,,AL-TAQI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.688275
us-ofac.9361bfd98bcab14758adef7c453d70a3f45c206a,us-ofac,individual,Hana AL-'AZBAH,Hana,,,,AL-'AZBAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.695500
us-ofac.8960da26633401af840f2e063cd3b550da555fef,us-ofac,individual,As'ad HASAN,As'ad,,,,HASAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.703489
us-ofac.196ea7400b26288de4103d4836b3a988a2223ec5,us-ofac,individual,Safwan AL-AKHRAS,Safwan,,,,AL-AKHRAS,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.711145
us-ofac.307cf5450c058c761feb69aae8f173e6defce865,us-ofac,individual,Ammar HASAN,Ammar,,,,HASAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.720209
us-ofac.d048d1c5214e22ea9034cde3cbc2ed581fba48f0,us-ofac,individual,Samiya BABA,Samiya,,,,BABA,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.753876
us-ofac.2f3bd83a7bcd4a951af5773e71277245360b41be,us-ofac,individual,Amin HUDBAH,Amin,,,,HUDBAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.764189
us-ofac.1e5a6bf3aec9ac864ef4502b7aea78b589d5f48e,us-ofac,individual,Yumna Marwan al-Sayyid Sulayman AL-ATASI,Yumna Marwan al-Sayyid Sulayman,,,,AL-ATASI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.773152
us-ofac.ddae0bc49666062a0e9d30915cbaa03c1bfab8d0,us-ofac,individual,Tamam AL-DARWISH,Tamam,,,,AL-DARWISH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.785636
us-ofac.ac0d1f7fe7450562b545ebbeabcf5adf5b224a02,us-ofac,individual,Abir 'Abd-al-Karim KHAYMI,Abir 'Abd-al-Karim,,,,KHAYMI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.793531
us-ofac.03e271dc968311bb117541841a83bb6fe248b120,us-ofac,individual,Nariman AL-DAWUD,Nariman,,,,AL-DAWUD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.802390
us-ofac.186592a27c0bfdd32006c0cd5bda074580697b06,us-ofac,individual,Ridwan Hasan 'ALLUSH,Ridwan Hasan,,,,'ALLUSH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.812040
us-ofac.7622d3c35aa9e36463e3a93aa8e07558f18a813b,us-ofac,individual,Sayyar 'ABDALLAH,Sayyar,,,,'ABDALLAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.820918
us-ofac.337536e8d079a130d5f6684437bb2a073108599f,us-ofac,individual,Fayiz MUSTAFA,Fayiz,,,,MUSTAFA,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.843689
us-ofac.bbe24ae860f4b1a482ec60745de1320f5a0af3c9,us-ofac,individual,Ridwan AL-KHATIB,Ridwan,,,,AL-KHATIB,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.850492
us-ofac.9f727871908cbff7e7f41261d5b656da656a6a9b,us-ofac,individual,Rashid AYYUBI,Rashid,,,,AYYUBI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.857998
us-ofac.f2bdc207f051a1116226b2c95ed0c6a768670451,us-ofac,individual,Isa NASR,Isa,,,,NASR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.866406
us-ofac.6bae1cd286ddcec77b46198bacb7801808aca0a6,us-ofac,individual,Saba NASIF,Saba,,,,NASIF,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.874013
us-ofac.21855c8e6a33b4eec60b0323189aeacdec107495,us-ofac,individual,Wafa' NAJJAR,Wafa',,,,NAJJAR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.881900
us-ofac.3fb2d59eaf2aa4f46c80211b93fa886a8051ea68,us-ofac,individual,Ghayth AL-SHAWWA,Ghayth,,,,AL-SHAWWA,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.889360
us-ofac.cd6a958bd4def4236f1558b33b6177382523a7e6,us-ofac,individual,Muhammad Riyad HIMSI,Muhammad Riyad,,,,HIMSI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.899262
us-ofac.2350783bfc08918950d6a70c5bdf3a94b41013c1,us-ofac,individual,Saba AL-TABBAL,Saba,,,,AL-TABBAL,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.906817
us-ofac.9064ea5c2124aecbc9a7da1a6d9a9bce11f4be9f,us-ofac,individual,Rim 'ABBAS,Rim,,,,'ABBAS,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.914996
us-ofac.5f848d103fd82239c048b9ec79d0a229965184da,us-ofac,individual,Muhammad SALLUM,Muhammad,,,,SALLUM,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.924196
us-ofac.886397d3f9319b6bf7ce09007280343e5fe46b5e,us-ofac,individual,Jumanah AL-SASI,Jumanah,,,,AL-SASI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.932444
us-ofac.c67ac19d365cfe6b30548ad46948db0ddf07fce0,us-ofac,individual,Hassan AL-RAYS,Hassan,,,,AL-RAYS,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.940228
us-ofac.1e7ecf711a2839b321a66ec044f54b7c4cc43192,us-ofac,individual,Nidal AL-SA'ID,Nidal,,,,AL-SA'ID,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.947342
us-ofac.d4a48982ef5cffdf943bc52ae920ac94c33bcb64,us-ofac,individual,Yunus SA'UD,Yunus,,,,SA'UD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.954867
us-ofac.fb8deea78d237d64a62c2e085167ea0daeb71d7f,us-ofac,individual,Sa'id SINDID,Sa'id,,,,SINDID,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.965638
us-ofac.fec6aa1d92497f1f0267a77b197e98c6d38bba30,us-ofac,individual,Muhammad Sayyah NASR,Muhammad Sayyah,,,,NASR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.973498
us-ofac.02b288c410b64550eb970d0382cb78cc9207d363,us-ofac,individual,'Ali HUSAYN,'Ali,,,,HUSAYN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.981061
us-ofac.e9f29dc511cb59d0e48073fdaf67bfd093d1e9e0,us-ofac,individual,Rula KIWAN,Rula,,,,KIWAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.988279
us-ofac.ed8feba332672fd8b2f250a2e773e7878db78d79,us-ofac,individual,Ziyad 'AQQAD,Ziyad,,,,'AQQAD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:38.995763
us-ofac.f158f217f5392e1b34373cd18c7e104a1463b8f0,us-ofac,individual,Muhammad Zuhayr AL-MUDALLAL,Muhammad Zuhayr,,,,AL-MUDALLAL,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.003270
us-ofac.06f31ba9956f1293c1d485271539f57ec57e05a6,us-ofac,individual,Adnan AL-JUBBAH,Adnan,,,,AL-JUBBAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.010451
us-ofac.4b6a7cc9401b3cdc64ba40babe21dd63ab7311a3,us-ofac,individual,Diyab AL-SHAYKH,Diyab,,,,AL-SHAYKH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.018091
us-ofac.3de29e43011d985fdc552fe4925cf4da23304a31,us-ofac,individual,Fadiyah ZA'RURAH,Fadiyah,,,,ZA'RURAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.025531
us-ofac.f077c77461548291f9c623603ae51c78d657200c,us-ofac,individual,Hala SIRHAN,Hala,,,,SIRHAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.032385
us-ofac.d19391e7cbe4fc56444f2e78af1543d32c29618d,us-ofac,individual,Muzayyin AL-DAGHISTANI,Muzayyin,,,,AL-DAGHISTANI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.041004
us-ofac.66cb965f941c12b110e0ff869d9f4da327117700,us-ofac,individual,Khalil MANSUR,Khalil,,,,MANSUR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.048732
us-ofac.eb73a7fee8691e4615d91e629c27eff642234e43,us-ofac,individual,Zuhayr RABAH,Zuhayr,,,,RABAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.056704
us-ofac.463dd76e4a2eda66a6f61d6dacf4cb284d05ba1f,us-ofac,individual,Sa'id SA'ID,Sa'id,,,,SA'ID,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.064881
us-ofac.004d1a89608a0c4547330b56e4d6d81a786e27e8,us-ofac,individual,Muhammad Akram AL-BURSHAH,Muhammad Akram,,,,AL-BURSHAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.072432
us-ofac.61639b59a1dc1471f320fb84086247abfbd19972,us-ofac,individual,Ahmad ZARIFAH,Ahmad,,,,ZARIFAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.079885
us-ofac.55dd07fa4ef28777346d8fd67f6b2528ae80f016,us-ofac,individual,Yahya 'ABD-AL-JALIL,Yahya,,,,'ABD-AL-JALIL,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.088336
us-ofac.d4fb5c3ab7300eb37ef59e2a9a46e2afced318ad,us-ofac,individual,Zakariya AL-'ASALI,Zakariya,,,,AL-'ASALI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.095373
us-ofac.df74bdd5d8e1883d118d536694d8510c7a559a2f,us-ofac,individual,Maysa' QATTAN,Maysa',,,,QATTAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.102706
us-ofac.98b3801602ff9e2d8a9f2682bd8d9c63e8a17f14,us-ofac,individual,Lu'ay DA'UD,Lu'ay,,,,DA'UD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.111123
us-ofac.c95c52a015e275065ed313c20517531523729b8a,us-ofac,individual,Mashhur AL-HUSAYN,Mashhur,,,,AL-HUSAYN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.118682
us-ofac.5251b3cd6adf4449df3b80f10fd901cdf027917d,us-ofac,individual,Muhammad Sa'id AL-HAKIM,Muhammad Sa'id,,,,AL-HAKIM,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.126767
us-ofac.38be29ddd3824a591d919634859e2f5c3cd7673a,us-ofac,individual,Akram SULAYMAN,Akram,,,,SULAYMAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.133861
us-ofac.57ce471ab1fb572ba436c37f92d8d4018b5dfbd8,us-ofac,individual,Muhammad Ghassan TALLUJ,Muhammad Ghassan,,,,TALLUJ,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.141876
us-ofac.b2b96e6e756b4ad323aa3864b2cb1471f95b70ac,us-ofac,individual,Firiyal QATISH,Firiyal,,,,QATISH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.148897
us-ofac.9a6e383296cdfe09d0681a017fb343e043cfc987,us-ofac,individual,Muhammad Hisham Fu'ad YUSUF,Muhammad Hisham Fu'ad,,,,YUSUF,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.158699
us-ofac.f9cfa2e3e69a9c2ddc1aec41a15dddfa0684f5bb,us-ofac,individual,Sa'id FARMAND,Sa'id,,,,FARMAND,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.169183
us-ofac.fe085d3f4fffc56daa28aa94458c8f48328c6cf1,us-ofac,individual,Muhammad HUSAYN,Muhammad,,,,HUSAYN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.177166
us-ofac.9032defbf578921da9711d1156264f0dbbbfa6c3,us-ofac,individual,Muhammad Khayr SUKHAYTAH,Muhammad Khayr,,,,SUKHAYTAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.185057
us-ofac.6a385f07287cea22389510d1d7ea0b5dae82404f,us-ofac,individual,Muhammad BIZRAH,Muhammad,,,,BIZRAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.192242
us-ofac.5b29679e8df6e53a297ae7d238de8bf9206579aa,us-ofac,individual,Fayiz BUZ-AL-JUDDI,Fayiz,,,,BUZ-AL-JUDDI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.200970
us-ofac.3c5da979a858e0fa1048b3d0192a6821190c873c,us-ofac,individual,Muna KHABIYYAH,Muna,,,,KHABIYYAH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.207758
us-ofac.1a632e4c7de6be5c18fb70d4b294f64668745e3a,us-ofac,individual,Muhsin YUSUF,Muhsin,,,,YUSUF,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.216621
us-ofac.220fef67f55a2de185dd11f7df54802dc2ffc080,us-ofac,individual,Yusuf AL-HATUM,Yusuf,,,,AL-HATUM,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.223042
us-ofac.e0ce9c70c437a00ad176bcd58e9aaa68c6b44b61,us-ofac,individual,Rajab DAYYUB,Rajab,,,,DAYYUB,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.229978
us-ofac.cf0e8d5c5d7c374d861bc1e9818ce74f36e0dab6,us-ofac,individual,Ayman AL-DALATI,Ayman,,,,AL-DALATI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.237191
us-ofac.0c5423d85bbc551971a73de5f0493638585c82d4,us-ofac,individual,Basil AL-HALABI,Basil,,,,AL-HALABI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.245011
us-ofac.e84a9e8498e396db8fa15737e221b545b9a6d582,us-ofac,individual,Mahmud ZANBU'AH,Mahmud,,,,ZANBU'AH,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.252455
us-ofac.0b2cd342de9b7c6eeed7fe3d1531e94f8984a5bc,us-ofac,individual,Abd-al-Salam AL-RASLAN,Abd-al-Salam,,,,AL-RASLAN,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.261174
us-ofac.9e2780d9a2f413346ea01946d85bebec103e221b,us-ofac,individual,Muhammad HAWWAT,Muhammad,,,,HAWWAT,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.269131
us-ofac.cbc9de718e319b7722e7a6a52bf79eea918b718d,us-ofac,individual,Nawras AL-ID,Nawras,,,,AL-ID,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.277710
us-ofac.7dc2a11e11fa5d4bd5169465bfdd0fbc80d75549,us-ofac,individual,Mahmud RAHHAL,Mahmud,,,,RAHHAL,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.285330
us-ofac.d9e571427214cfe0e22fa43a05989faf6e2dd903,us-ofac,individual,Salih AL-'ALI,Salih,,,,AL-'ALI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.292237
us-ofac.a2ee8b79f904a3fd27f22b0ca30fef7f1f4b3b92,us-ofac,individual,Ahd AL-MASRI,Ahd,,,,AL-MASRI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.304841
us-ofac.a52377085263100ed514ae6e463b1d8e01e014f7,us-ofac,individual,Amin MAJRUD,Amin,,,,MAJRUD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.311947
us-ofac.90b646cc4a09947638f8a671404cd6b16ef398a9,us-ofac,individual,Salim DUMIT,Salim,,,,DUMIT,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.321668
us-ofac.9eb6e7c04a42b17f6f44e9d5e8662e82f38d0311,us-ofac,individual,Hikmat 'ABDU,Hikmat,,,,'ABDU,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.329194
us-ofac.e2cf0e9220e2ccbf1f61a02010d49d64ef637d65,us-ofac,individual,Ahmad DAHIR,Ahmad,,,,DAHIR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.336887
us-ofac.db9e2d416aaee66acf5d99dc9da4a49eee6f5c8a,us-ofac,individual,Iyad SALIM,Iyad,,,,SALIM,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.346585
us-ofac.40eb7364ddf3452434c9035186fa130133fac59d,us-ofac,individual,Haytham ASMAR,Haytham,,,,ASMAR,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.354397
us-ofac.46194d814f561244c14a5ba706a5279520dd9ed3,us-ofac,individual,Musa AL-HARIRI,Musa,,,,AL-HARIRI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.362563
us-ofac.5a1d988a038484e3bc4c85c7b4c0a21ed05fd337,us-ofac,individual,Farhan MAHFUD,Farhan,,,,MAHFUD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.369572
us-ofac.689f62174229b40df45418de75db2b10992a921a,us-ofac,individual,Ayman AHMAD,Ayman,,,,AHMAD,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.378430
us-ofac.f61e8ca624aa4e1b55fd4f4b31610506408dcb70,us-ofac,individual,Tha'ir DAYYUB,Tha'ir,,,,DAYYUB,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.386669
us-ofac.88482f9262d6bde6194265e93daf3acb21bf3975,us-ofac,individual,Isma'il 'ALI,Isma'il,,,,'ALI,,SYRIA,Scientific Studies and Research Center Employee,,,,,2018-04-06,2018-04-17T16:20:39.394102
