entity_id,name,first_name,second_name,third_name,father_name,last_name,title,type,quality,description
us-ofac.1806dfb9b46b23d8d616cc5ab83c6a6523b2a6ea,Ch'o'l-so'ng CHO,Ch'o'l-so'ng,,,,CHO,,a.k.a.,strong,
us-ofac.ea079e689d8ac9d1d521b6c3540da2b070709bc3,Mun-ch'o'l KIM,Mun-ch'o'l,,,,KIM,,a.k.a.,strong,
us-ofac.d30bc10e7e465a3b71b22ac42638c289fd97b679,Ch'un-yo'ng CH'OE,Ch'un-yo'ng,,,,CH'OE,,a.k.a.,strong,
us-ofac.0b91e2d371e767c2ec371f5a699227b46a413b59,Chang-su HAN,Chang-su,,,,HAN,,a.k.a.,strong,
us-ofac.6e45a979eeea083f5a2017398d0cac09e6583b55,Ahmed GHANDOUR,Ahmed,,,,GHANDOUR,,a.k.a.,strong,
us-ofac.6e45a979eeea083f5a2017398d0cac09e6583b55,Ahmad GHANDOUR,Ahmad,,,,GHANDOUR,,a.k.a.,strong,
us-ofac.6e45a979eeea083f5a2017398d0cac09e6583b55,Ahmad Naji AL-GHANDUR,Ahmad Naji,,,,AL-GHANDUR,,a.k.a.,strong,
us-ofac.6e45a979eeea083f5a2017398d0cac09e6583b55,ABU-ANAS,,,,,ABU-ANAS,,a.k.a.,weak,
us-ofac.ecf068a9ad6706776170bf15a0e47f057045512a,Mohammed HAMANI,Mohammed,,,,HAMANI,,a.k.a.,strong,
us-ofac.ecf068a9ad6706776170bf15a0e47f057045512a,Hama BANA,Hama,,,,BANA,,a.k.a.,strong,
us-ofac.ecf068a9ad6706776170bf15a0e47f057045512a,"DJANET, el Hadj Hama",,,,,"DJANET, el Hadj Hama",,a.k.a.,weak,
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,Farah SHIRDON,Farah,,,,SHIRDON,,a.k.a.,strong,
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,Abu Usamah,,,,,Abu Usamah,,a.k.a.,weak,
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,Abu Usamah Somali,,,,,Abu Usamah Somali,,a.k.a.,weak,
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,Abu Usama al Somali,,,,,Abu Usama al Somali,,a.k.a.,weak,
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,Abu Usamah as-Somali,,,,,Abu Usamah as-Somali,,a.k.a.,weak,
us-ofac.bb79b1dc8408cdda19fdc3e0b67eadb87f6fa25b,TEHRAN PRISONS AND SECURITY CORRECTIVE MEASURES DEPARTMENT,,,,,TEHRAN PRISONS AND SECURITY CORRECTIVE MEASURES DEPARTMENT,,a.k.a.,strong,
us-ofac.bb79b1dc8408cdda19fdc3e0b67eadb87f6fa25b,TEHRAN PROVINCE PRISONS,,,,,TEHRAN PROVINCE PRISONS,,a.k.a.,strong,
us-ofac.bb79b1dc8408cdda19fdc3e0b67eadb87f6fa25b,TEHRAN PROVINCE PRISONS DEPARTMENT,,,,,TEHRAN PROVINCE PRISONS DEPARTMENT,,a.k.a.,strong,
us-ofac.bb79b1dc8408cdda19fdc3e0b67eadb87f6fa25b,TEHRAN PRISONS,,,,,TEHRAN PRISONS,,a.k.a.,strong,
us-ofac.4f25a3a1f138288cd33e9637ff3e8e3fbfb96c2f,Sohrab SOLEYMANI,Sohrab,,,,SOLEYMANI,,a.k.a.,strong,
us-ofac.facc33e7e6abd4bdbdc7cc89b175ea63ebf4c0c7,ABU GHAYTH,,,,,ABU GHAYTH,,a.k.a.,weak,
us-ofac.facc33e7e6abd4bdbdc7cc89b175ea63ebf4c0c7,Waqqas AL-JAZRAWI,Waqqas,,,,AL-JAZRAWI,,a.k.a.,strong,
us-ofac.0c492ef31591844916c779e60ef97b1aacf74dd8,Julion ALVAREZ,Julion,,,,ALVAREZ,,a.k.a.,strong,
us-ofac.e7a03321917e9601812ff81922bf71e7b0cbf8c5,Andrey MELNIKOV,Andrey,,,,MELNIKOV,,a.k.a.,strong,
us-ofac.e7a03321917e9601812ff81922bf71e7b0cbf8c5,Andreya Gennadevicha MELNIKOVA,Andreya Gennadevicha,,,,MELNIKOVA,,a.k.a.,strong,
us-ofac.e7a03321917e9601812ff81922bf71e7b0cbf8c5,Andrey Gennadevich MELNIKOV,Andrey Gennadevich,,,,MELNIKOV,,a.k.a.,strong,
us-ofac.6c7fba5850b5f9f840505a3057d194b119dd852b,Khalid Ali AL-ARADAH,Khalid Ali,,,,AL-ARADAH,,a.k.a.,strong,
us-ofac.6c7fba5850b5f9f840505a3057d194b119dd852b,Khalid AL-ARADEH,Khalid,,,,AL-ARADEH,,a.k.a.,strong,
us-ofac.6c7fba5850b5f9f840505a3057d194b119dd852b,Khalid AL-ARRADAH,Khalid,,,,AL-ARRADAH,,a.k.a.,strong,
us-ofac.6c7fba5850b5f9f840505a3057d194b119dd852b,Khalid ARADA,Khalid,,,,ARADA,,a.k.a.,strong,
us-ofac.2699101ab1e3d8f5b21c52afda1798a759deffab,Ricky RUNLING,Ricky,,,,RUNLING,,a.k.a.,strong,
us-ofac.2699101ab1e3d8f5b21c52afda1798a759deffab,Ricky RUAN,Ricky,,,,RUAN,,a.k.a.,strong,
us-ofac.c12621bd9c0f900253d0f3146712b905d5d85a54,SHANGHAI BINGZHI GUOJI MAOYI YOUXIAN GONGSI,,,,,SHANGHAI BINGZHI GUOJI MAOYI YOUXIAN GONGSI,,a.k.a.,strong,
us-ofac.649babe310f3bf20cffc2a76452242f6bc720507,MSNA,,,,,MSNA,,a.k.a.,weak,
us-ofac.649babe310f3bf20cffc2a76452242f6bc720507,MASNA,,,,,MASNA,,a.k.a.,weak,
us-ofac.649babe310f3bf20cffc2a76452242f6bc720507,IRANIAN NOVIN SYSTEMS MANAGEMENT,,,,,IRANIAN NOVIN SYSTEMS MANAGEMENT,,a.k.a.,strong,
us-ofac.524659ab7756fce5a871b1796ebd71ba34c2c583,Muhammad KWEIDER,Muhammad,,,,KWEIDER,,a.k.a.,strong,
us-ofac.524659ab7756fce5a871b1796ebd71ba34c2c583,Muhammad QUAYDIR,Muhammad,,,,QUAYDIR,,a.k.a.,strong,
us-ofac.524659ab7756fce5a871b1796ebd71ba34c2c583,Muhammad KWEITER,Muhammad,,,,KWEITER,,a.k.a.,strong,
us-ofac.524659ab7756fce5a871b1796ebd71ba34c2c583,Samir QASSAR,Samir,,,,QASSAR,,a.k.a.,strong,
us-ofac.e0f3bbcb83efd76caf9b7b73545be73e999c38e7,SCIT,,,,,SCIT,,a.k.a.,weak,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,JAMIAT AL-BUSTAN AL-KHAYRIYAH CHARITY,,,,,JAMIAT AL-BUSTAN AL-KHAYRIYAH CHARITY,,a.k.a.,strong,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,AL-BUSTAN CHARITY ASSOCIATION,,,,,AL-BUSTAN CHARITY ASSOCIATION,,a.k.a.,strong,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,AL-BUSTAN CHARITY FOUNDATION,,,,,AL-BUSTAN CHARITY FOUNDATION,,a.k.a.,strong,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,AL-BUSTAN CHARITY SOCIETY,,,,,AL-BUSTAN CHARITY SOCIETY,,a.k.a.,strong,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,AL-BUSTAN ORGANIZATION,,,,,AL-BUSTAN ORGANIZATION,,a.k.a.,strong,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,AL-BUSTAN ASSOCIATION,,,,,AL-BUSTAN ASSOCIATION,,a.k.a.,strong,
us-ofac.4ce0b7a16e4d092769ca0cc7c915d541f40a245d,AL JAMAIYAH AL BUSTAN,,,,,AL JAMAIYAH AL BUSTAN,,a.k.a.,strong,
us-ofac.dae860f6ee0048e8109f16c6e0385c2abbd5e1b2,Iyad MAKHLOUF,Iyad,,,,MAKHLOUF,,a.k.a.,strong,
us-ofac.dae860f6ee0048e8109f16c6e0385c2abbd5e1b2,Eyad MAKHLOUF,Eyad,,,,MAKHLOUF,,a.k.a.,strong,
us-ofac.3649f9b84fa3c6a12b8542beffb2e0dba34d9573,Ihab MAKHLOUF,Ihab,,,,MAKHLOUF,,a.k.a.,strong,
us-ofac.3649f9b84fa3c6a12b8542beffb2e0dba34d9573,Ehab MAKHLOUF,Ehab,,,,MAKHLOUF,,a.k.a.,strong,
us-ofac.3649f9b84fa3c6a12b8542beffb2e0dba34d9573,Iehab MAKHLOUF,Iehab,,,,MAKHLOUF,,a.k.a.,strong,
us-ofac.d1c940c503a3f26ffcf348cfafca1669e08fed7f,AL-CHAM ISLAMIC BANK,,,,,AL-CHAM ISLAMIC BANK,,a.k.a.,strong,
us-ofac.d1c940c503a3f26ffcf348cfafca1669e08fed7f,CHAM BANK,,,,,CHAM BANK,,a.k.a.,strong,
us-ofac.1ae51bcc7e31ff142afa013f78dd348661a6d6b3,Mohammad Hassan ABBAS,Mohammad Hassan,,,,ABBAS,,a.k.a.,strong,
us-ofac.1ae51bcc7e31ff142afa013f78dd348661a6d6b3,Mohammad Hasan ABBAS,Mohammad Hasan,,,,ABBAS,,a.k.a.,strong,
us-ofac.94fd89377b827cee84521a1f9235a3802fff7583,AJJNEHA,,,,,AJJNEHA,,a.k.a.,strong,
us-ofac.94fd89377b827cee84521a1f9235a3802fff7583,AL-AJNIHAH PRIVATE JOINT STOCK CORPORATION,,,,,AL-AJNIHAH PRIVATE JOINT STOCK CORPORATION,,a.k.a.,strong,
us-ofac.94fd89377b827cee84521a1f9235a3802fff7583,AL-AGNEHA COMPANY,,,,,AL-AGNEHA COMPANY,,a.k.a.,strong,
us-ofac.43f843db75221c201a8d3b2e65432186e3693739,BARLY OFF-SHORE S.A.L.,,,,,BARLY OFF-SHORE S.A.L.,,a.k.a.,strong,
us-ofac.594973ebc6cf277d31b8583164ecd5e7fe008d36,Morteza FARASATPUR,Morteza,,,,FARASATPUR,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hashem Mohssein Idroos ALHAMAD,Hashem Mohssein Idroos,,,,ALHAMAD,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hashim Mohsen IDAROOS,Hashim Mohsen,,,,IDAROOS,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hashim Mohsen AL-AIDAROOS,Hashim Mohsen,,,,AL-AIDAROOS,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Housin Mohsein ALHMAID,Housin Mohsein,,,,ALHMAID,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hossin Mohsen ALHAMED,Hossin Mohsen,,,,ALHAMED,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hashim AL HAMID,Hashim,,,,AL HAMID,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hashim ALHAMID,Hashim,,,,ALHAMID,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Hashim al-Hamid AL-HAMSHI,Hashim al-Hamid,,,,AL-HAMSHI,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,Mohsan AL-HAMID,Mohsan,,,,AL-HAMID,,a.k.a.,strong,
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,ABU TAHIR,,,,,ABU TAHIR,,a.k.a.,weak,
us-ofac.5639205c82c1814b2495263688e4c63a039246e0,Abu Osama al-Masri,,,,,Abu Osama al-Masri,,a.k.a.,weak,
us-ofac.5639205c82c1814b2495263688e4c63a039246e0,Abu Usamah al-Masri,,,,,Abu Usamah al-Masri,,a.k.a.,weak,
us-ofac.21a4f61014ab08f07093a0f176d0bc0c0532fdd3,Su-gwang KIM,Su-gwang,,,,KIM,,a.k.a.,strong,
us-ofac.21a4f61014ab08f07093a0f176d0bc0c0532fdd3,Sou-kwang KIM,Sou-kwang,,,,KIM,,a.k.a.,strong,
us-ofac.21a4f61014ab08f07093a0f176d0bc0c0532fdd3,Sou-gwang KIM,Sou-gwang,,,,KIM,,a.k.a.,strong,
us-ofac.21a4f61014ab08f07093a0f176d0bc0c0532fdd3,Son-kwang KIM,Son-kwang,,,,KIM,,a.k.a.,strong,
us-ofac.21a4f61014ab08f07093a0f176d0bc0c0532fdd3,Son-gwang KIM,Son-gwang,,,,KIM,,a.k.a.,strong,
us-ofac.954bcb514c919d0e3fba0939d727350e66c6581b,Hashem SAFI AL-DIN,Hashem,,,,SAFI AL-DIN,,a.k.a.,strong,
us-ofac.954bcb514c919d0e3fba0939d727350e66c6581b,Hashem SAFI A-DIN,Hashem,,,,SAFI A-DIN,,a.k.a.,strong,
us-ofac.954bcb514c919d0e3fba0939d727350e66c6581b,Hashim SAFI AL DIN,Hashim,,,,SAFI AL DIN,,a.k.a.,strong,
us-ofac.954bcb514c919d0e3fba0939d727350e66c6581b,Hashim SAFI AL-DIN,Hashim,,,,SAFI AL-DIN,,a.k.a.,strong,
us-ofac.954bcb514c919d0e3fba0939d727350e66c6581b,Hashim SAFIEDDINE,Hashim,,,,SAFIEDDINE,,a.k.a.,strong,
us-ofac.409e4fd4c21c9ee0427ccc2ddfab5af5d4ef6379,KOREA COMPUTER COMPANY,,,,,KOREA COMPUTER COMPANY,,a.k.a.,strong,
us-ofac.409e4fd4c21c9ee0427ccc2ddfab5af5d4ef6379,CHOSON COMPUTER CENTER,,,,,CHOSON COMPUTER CENTER,,a.k.a.,strong,
us-ofac.409e4fd4c21c9ee0427ccc2ddfab5af5d4ef6379,CHUNG SUN COMPUTER CENTER,,,,,CHUNG SUN COMPUTER CENTER,,a.k.a.,strong,
us-ofac.9e6f01d90f6b2f737877fef8ebe6cdb50a3c8994,KOREA ZINC INDUSTRY GROUP,,,,,KOREA ZINC INDUSTRY GROUP,,a.k.a.,strong,
us-ofac.9e6f01d90f6b2f737877fef8ebe6cdb50a3c8994,NORTH KOREAN ZINC INDUSTRY GROUP,,,,,NORTH KOREAN ZINC INDUSTRY GROUP,,a.k.a.,strong,
us-ofac.9e6f01d90f6b2f737877fef8ebe6cdb50a3c8994,KOREA ZINC INDUSTRY GENERAL CORPORATION,,,,,KOREA ZINC INDUSTRY GENERAL CORPORATION,,a.k.a.,strong,
us-ofac.8063ae4a0cbdd279c2aabed3622218a8a9521fd4,Cheng He LI,Cheng He,,,,LI,,a.k.a.,strong,
us-ofac.89ded5bcbcfea31900c8becd2583c40f40921777,AKTSIONERNOE OBSHCHESTVO 'NEZAVISIMAYA NEFTEGAZOVAYA KOMPANIYA',,,,,AKTSIONERNOE OBSHCHESTVO 'NEZAVISIMAYA NEFTEGAZOVAYA KOMPANIYA',,a.k.a.,strong,
us-ofac.89ded5bcbcfea31900c8becd2583c40f40921777,"NNK, AO",,,,,"NNK, AO",,a.k.a.,weak,
us-ofac.6c8513c28c542f1f2aac80580a1b54da08b5c853,IPC-PRIMORNEFTEPRODUCT JSC,,,,,IPC-PRIMORNEFTEPRODUCT JSC,,a.k.a.,strong,
us-ofac.6c8513c28c542f1f2aac80580a1b54da08b5c853,"NNK-PRIMORNEFTEPRODUKT, AO",,,,,"NNK-PRIMORNEFTEPRODUKT, AO",,a.k.a.,strong,
us-ofac.6c8513c28c542f1f2aac80580a1b54da08b5c853,OAO PRIMORNEFTEPRODUCT,,,,,OAO PRIMORNEFTEPRODUCT,,a.k.a.,strong,
us-ofac.28313a80bd9aa1a7fc16c9dba44cdc59d37a9fc0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'KRYMSKAYA PERVAYA STRAKHOVAYA KOMPANIYA',,,,,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU  'KRYMSKAYA PERVAYA STRAKHOVAYA KOMPANIYA',,a.k.a.,strong,
us-ofac.28313a80bd9aa1a7fc16c9dba44cdc59d37a9fc0,OOO 'KRYMSKAYA PERVAYA STRAKHOVAYA KOMPANIYA',,,,,OOO 'KRYMSKAYA PERVAYA STRAKHOVAYA KOMPANIYA',,a.k.a.,strong,
us-ofac.47ebbfb69f3f5fc2c3dfb8e7d92cb2f659ca8e2c,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'MOLOT-ORUZHIE',,,,,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'MOLOT-ORUZHIE',,a.k.a.,strong,
us-ofac.47ebbfb69f3f5fc2c3dfb8e7d92cb2f659ca8e2c,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PROIZVODSTVENNO INSTRUMENT KACHESTVO,,,,,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PROIZVODSTVENNO INSTRUMENT KACHESTVO,,f.k.a.,strong,
us-ofac.adde23caba01fa12abe85b5a6e4d45d306c12802,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'OBORONLOGISTIKA',,,,,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'OBORONLOGISTIKA',,a.k.a.,strong,
us-ofac.adde23caba01fa12abe85b5a6e4d45d306c12802,OBORONLOGISTICS LIMITED LIABILITY COMPANY,,,,,OBORONLOGISTICS LIMITED LIABILITY COMPANY,,a.k.a.,strong,
us-ofac.adde23caba01fa12abe85b5a6e4d45d306c12802,OBORONLOGISTICS LLC,,,,,OBORONLOGISTICS LLC,,a.k.a.,strong,
us-ofac.adde23caba01fa12abe85b5a6e4d45d306c12802,OBORONLOGISTIKA LLC,,,,,OBORONLOGISTIKA LLC,,a.k.a.,strong,
us-ofac.554655c369fcdab5834a5c4dc880e456bf1e2b49,Ihor KORNET,Ihor,,,,KORNET,,a.k.a.,strong,
us-ofac.554655c369fcdab5834a5c4dc880e456bf1e2b49,Igor KORNET,Igor,,,,KORNET,,a.k.a.,strong,
us-ofac.2e38397cc16e6cc7fc0dce4cac89ae1d4e1344ef,Leonid PASECHNYK,Leonid,,,,PASECHNYK,,a.k.a.,strong,
us-ofac.2e38397cc16e6cc7fc0dce4cac89ae1d4e1344ef,Leonid PASICHNYK,Leonid,,,,PASICHNYK,,a.k.a.,strong,
us-ofac.4a921295905da62cf62634c7f90c1ee48cfea261,Natalya KHORSHEVA,Natalya,,,,KHORSHEVA,,a.k.a.,strong,
us-ofac.4a921295905da62cf62634c7f90c1ee48cfea261,Nataliya KHORSHEVA,Nataliya,,,,KHORSHEVA,,a.k.a.,strong,
us-ofac.4890b6127ace8538449c4cf5b0de061353992e1f,Pyotr YAROSH,Pyotr,,,,YAROSH,,a.k.a.,strong,
us-ofac.4890b6127ace8538449c4cf5b0de061353992e1f,Petro YAROSH,Petro,,,,YAROSH,,a.k.a.,strong,
us-ofac.5ac8cfae6e9d1a5fc68c584e01fdc2dd87d86e91,Alexei KOSTRUBITSKY,Alexei,,,,KOSTRUBITSKY,,a.k.a.,strong,
us-ofac.5ac8cfae6e9d1a5fc68c584e01fdc2dd87d86e91,Olexiy Oleksandrovych KOSTRUBITSKY,Olexiy Oleksandrovych,,,,KOSTRUBITSKY,,a.k.a.,strong,
us-ofac.5ac8cfae6e9d1a5fc68c584e01fdc2dd87d86e91,Aleksej Aleksandrovich KOSTRUBITSKIJ,Aleksej Aleksandrovich,,,,KOSTRUBITSKIJ,,a.k.a.,strong,
us-ofac.5ac8cfae6e9d1a5fc68c584e01fdc2dd87d86e91,Oleksiy KOSTRUBYTSKYY,Oleksiy,,,,KOSTRUBYTSKYY,,a.k.a.,strong,
us-ofac.44f89b697b3826996e4301724c123db33ab34f05,Olexiy Oleksandrovych DIKIY,Olexiy Oleksandrovych,,,,DIKIY,,a.k.a.,strong,
us-ofac.44f89b697b3826996e4301724c123db33ab34f05,Aleksej Aleksandrovich DIKIJ,Aleksej Aleksandrovich,,,,DIKIJ,,a.k.a.,strong,
us-ofac.44f89b697b3826996e4301724c123db33ab34f05,Oleksiy DYKYY,Oleksiy,,,,DYKYY,,a.k.a.,strong,
us-ofac.40f2b77a618ed3e0067e8bc2c06b385ea6e94b84,Irina Petrovna NIKITINA,Irina Petrovna,,,,NIKITINA,,a.k.a.,strong,
us-ofac.40f2b77a618ed3e0067e8bc2c06b385ea6e94b84,Iryna Petrivna NIKITINA,Iryna Petrivna,,,,NIKITINA,,a.k.a.,strong,
us-ofac.03643cdb0fee5b58e5e1b23cf2acac86f6b42d06,RIVIERA SUNRISE RESORT AND SPA,,,,,RIVIERA SUNRISE RESORT AND SPA,,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,IFD KAPITAL GROUP,,,,,IFD KAPITAL GROUP,,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,IFD-KAPITAL,,,,,IFD-KAPITAL,,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,IFD KAPITAL,,,,,IFD KAPITAL,,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,IFD-CAPITAL,,,,,IFD-CAPITAL,,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO 'IFD KAPITAL',,,,,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO 'IFD KAPITAL',,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,CLOSED JOINT STOCK COMPANY 'IFD KAPITAL',,,,,CLOSED JOINT STOCK COMPANY 'IFD KAPITAL',,a.k.a.,strong,
us-ofac.af014b4d7a5b348a360dda20079c09b11ced4fd6,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO IFD KARITAL,,,,,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO IFD KARITAL,,f.k.a.,strong,
us-ofac.2476e07fb7388f5cd26cfd50684eafb3d42a0974,Olga Vladimirovna PLAKSINA,Olga Vladimirovna,,,,PLAKSINA,,a.k.a.,strong,
us-ofac.fc7e9b20fcb1a2cff6e792836827ae5e4bb3625c,DON T,,,,,DON T,,a.k.a.,weak,
us-ofac.fc7e9b20fcb1a2cff6e792836827ae5e4bb3625c,DON TITO,,,,,DON TITO,,a.k.a.,weak,
us-ofac.fc7e9b20fcb1a2cff6e792836827ae5e4bb3625c,DON TI,,,,,DON TI,,a.k.a.,weak,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,'Attallah Salman 'Abd AL-KAFI,'Attallah Salman 'Abd,,,,AL-KAFI,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,'Ataalla Salman 'Abd KAFI,'Ataalla Salman 'Abd,,,,KAFI,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,Atallah Salman Abd KAFI,Atallah Salman Abd,,,,KAFI,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,Ataullah Salman ALAKT,Ataullah Salman,,,,ALAKT,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,ABU HAQI,,,,,ABU HAQI,,a.k.a.,weak,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,'Attallah Salman 'Abd al-Kafi AL-JABURI,'Attallah Salman 'Abd al-Kafi,,,,AL-JABURI,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,'Ataallah Salman KAFI,'Ataallah Salman,,,,KAFI,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,Atallah Salman Kafi AL JABURI,Atallah Salman Kafi,,,,AL JABURI,,a.k.a.,strong,
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,'Atallah Salman Kafi AL-JABURI,'Atallah Salman Kafi,,,,AL-JABURI,,a.k.a.,strong,
us-ofac.6b2e3079f48a0c8cdf7f1f1a770b30363128450f,Umar Mahmud Rahim AL-KUBAYSI,Umar Mahmud Rahim,,,,AL-KUBAYSI,,a.k.a.,strong,
us-ofac.6b2e3079f48a0c8cdf7f1f1a770b30363128450f,'Umar Mahmud RAHIM,'Umar Mahmud,,,,RAHIM,,a.k.a.,strong,
us-ofac.6b2e3079f48a0c8cdf7f1f1a770b30363128450f,Umar Mahmud Rahim AL-QUBAYSI,Umar Mahmud Rahim,,,,AL-QUBAYSI,,a.k.a.,strong,
us-ofac.6b2e3079f48a0c8cdf7f1f1a770b30363128450f,Umar Mahmud AL-KUBAYSI ARHAYM,Umar Mahmud,,,,AL-KUBAYSI ARHAYM,,a.k.a.,strong,
us-ofac.6b2e3079f48a0c8cdf7f1f1a770b30363128450f,'Umar Mahmud ARHAYM,'Umar Mahmud,,,,ARHAYM,,a.k.a.,strong,
us-ofac.47294499b0c02c506888e109f847e40a2b26b18c,AL-KAWTHAR HAWALA,,,,,AL-KAWTHAR HAWALA,,a.k.a.,strong,
us-ofac.98108fe7eaed80443677b0d4e6e855e06ce789de,Murtada Ibrahim Taha Muhammad AL-'ISAWI,Murtada Ibrahim Taha Muhammad,,,,AL-'ISAWI,,a.k.a.,strong,
us-ofac.98108fe7eaed80443677b0d4e6e855e06ce789de,"AL-SHAMI, Abu Anas",,,,,"AL-SHAMI, Abu Anas",,a.k.a.,weak,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,MMI,,,,,MMI,,a.k.a.,weak,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,INDONESIAN MUJAHIDEEN COUNCIL,,,,,INDONESIAN MUJAHIDEEN COUNCIL,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,INDONESIAN MUJAHIDIN COUNCIL,,,,,INDONESIAN MUJAHIDIN COUNCIL,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,INDONESIAN MUJAHEDEEN COUNCIL,,,,,INDONESIAN MUJAHEDEEN COUNCIL,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,INDONESIAN ISLAMIC WARRIORS' COUNCIL,,,,,INDONESIAN ISLAMIC WARRIORS' COUNCIL,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,MAJILIS MUJAHIDIN INDONESIA,,,,,MAJILIS MUJAHIDIN INDONESIA,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,INDONESIA (MMI),,,,,INDONESIA (MMI),,a.k.a.,weak,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,MAJELIS MUJAHIDIN COUNCIL,,,,,MAJELIS MUJAHIDIN COUNCIL,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,LASKAR MUJAHIDIN,,,,,LASKAR MUJAHIDIN,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,LASKAR MUJAHIDIN INDONESIA,,,,,LASKAR MUJAHIDIN INDONESIA,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,LMI,,,,,LMI,,a.k.a.,weak,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,LASKAR MUJAHIDIN MAJELIS MUJAHIDIN,,,,,LASKAR MUJAHIDIN MAJELIS MUJAHIDIN,,a.k.a.,strong,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,LM3,,,,,LM3,,a.k.a.,weak,
us-ofac.ba95e863004a5032bfb6ce18950fe24aa02bb736,AN NISA,,,,,AN NISA,,a.k.a.,weak,
